dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	el16	el17	el18	el19	el20	el21	el22	el23	el24	el25	el26	el27	el28	el29	el30	el31	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	stat45	stat46	stat47	stat48	stat49	stat50	stat51	stat52	stat53	stat54	stat55	stat56	stat57	stat58	stat59	stat60	stat61	stat62	stat63	stat64	stat65	stat66	stat67	stat68	stat69	stat70	stat71	stat72	stat73	stat74	stat75	stat76	class
0.0057238	0.07266	0.055314	0.051804	0.050049	0.041554	0.05179	0.085073	0.18609	0.51253	0.76678	0.88587	0.80366	0.68726	0.66067	0.46967	0.15633	0.072096	0.043444	0.055117	0.15086	0.047889	0.051984	0.091736	0.12	0.097887	0.095999	0.088152	0.11025	0.068827	0.098496	0.073019	0.089156	0.88587	0.30438	0.14598	-0.1584	0.04035	0.36427	0.52113	0.73611	0.99543	1.1582	0.23698	0.091576	0.3639	0.38316	0.22086	0.015267	0.0080991	0.015828	0.013783	0.0054325	0.0043612	0.04065	0.025728	0.16516	0.33903	0.30567	0.23597	0.32669	0.31404	0.22325	0.074314	0.03429	0.020803	0.026312	0.026697	0.0045873	0.025486	0.020778	0.022179	0.014041	0.011249	0.0093736	0.012243	0.0018958	0.0096511	0.0052844	0.015575	0.036023	0.24775	0.03187	0.16201	0.10001	0.11911	-0.072596	0.037452	0.067322	-0.10572	0.13481	0.11513	0.13949	0.14074	0.13942	0.13951	0.14135	0.14142	0.1414	0.14132	0.14066	0.13216	0.13596	0.12384	0.12341	0.10422	-0.0097716	-0.007502	-0.13898	-0.017979	-0.13556	-0.13333	0.056419	0.12014	-0.13824	-0.10142	0.041738	0.30613	0.038316	0.65962	-0.047739	0.022868	-0.052909	0.33556	0.94127	240
0.010631	0.28377	0.4697	0.49593	0.47651	0.46551	0.21171	0.22643	0.33443	0.45111	0.59414	0.58405	0.6189	0.39801	0.13252	0.053158	0.10793	0.046727	0.051631	0.11059	0.062137	0.037851	0.025672	0.032972	0.047193	0.067233	0.040269	0.050302	0.036321	0.040321	0.032395	0.036217	0.037488	0.6189	0.25075	0.14797	-0.10278	0.052638	0.28458	0.36638	0.46749	0.58	0.66499	0.24479	0.1696	0.73707	0.68618	0.69926	0.11093	0.10558	0.07127	0.092535	0.066176	0.050104	0.060158	0.15656	0.23023	0.28931	0.28378	0.30647	0.19813	0.052949	0.02532	0.05131	0.02222	0.024743	0.0526	0.029752	0.017996	0.0020594	0.0015604	0.0010156	0.0032765	0.0059399	0.0019638	0.006355	0.0046748	0.015412	0.006587	0.0050211	0.14221	0.24695	0.16453	0.19795	-0.0017134	-0.01643	0.096588	-0.08965	-0.089579	-0.032055	0.065829	-0.0012804	0.061894	0.11205	0.11456	0.093088	0.087353	0.14095	0.13881	0.14129	0.1409	0.13119	0.14061	0.13225	0.14114	0.077257	0.10485	0.10329	0.062746	-0.0029995	-0.025655	0.12307	0.13584	0.14027	0.11854	0.14141	0.7063	0.27271	0.27214	0.39165	0.40868	0.017747	0.035834	0.10274	1.3931	264
0.0080684	0.15406	0.16192	0.43909	0.2198	0.20945	0.45318	0.40659	0.29084	0.27844	0.24632	0.24632	0.22902	0.30467	0.12288	0.095427	0.061375	0.023011	0.022832	0.021532	0.048109	0.052809	0.026258	0.025928	0.032832	0.028884	0.044598	0.046936	0.034294	0.038314	0.025521	0.036656	0.030047	0.45318	0.13089	0.07193	-0.05896	0.042636	0.15493	0.21685	0.29996	0.3987	0.4645	0.52292	0.16395	0.39614	0.44418	0.35671	0.031548	0.032207	0.093674	0.009069	0.0091242	0.22281	0.19828	0.10297	0.10165	0.043378	0.040389	0.061924	0.07793	0.036648	0.045414	0.0024417	0.0025731	0.0085826	0.0077402	0.022901	0.023667	0.0039952	0.010961	0.011174	0.0028989	0.0033229	0.0048445	0.00011676	0.0059521	0.0040514	0.0036344	0.0030822	0.23746	0.26671	0.23202	0.24759	-0.092695	-0.0043876	0.13315	0.0011395	-0.044816	0.089647	0.11028	0.0046409	0.11868	0.038439	0.13727	-0.037072	-0.14053	0.1011	0.13989	0.12318	0.1392	0.14093	0.12846	0.13956	0.13969	0.13239	0.13706	-0.13556	-0.13782	0.021901	-0.13231	-0.012624	0.14011	0.13103	-0.075548	0.045266	0.31815	0.175	0.24846	0.24295	0.046712	-0.022568	0.011037	0.0061961	1.5656	320.5
0.0069114	0.12876	0.094423	0.17843	0.14839	0.16832	0.3073	0.28807	0.22504	0.20777	0.30353	0.27903	0.22376	0.21788	0.16704	0.15697	0.36775	0.31934	0.091542	0.07719	0.093615	0.032476	0.029522	0.028054	0.031695	0.042337	0.034447	0.041519	0.03324	0.026664	0.0304	0.030172	0.040744	0.36775	0.088643	0.040941	-0.047702	0.038698	0.10697	0.15559	0.22329	0.30585	0.35492	0.43177	0.18709	0.42344	0.48596	0.48457	0.057075	0.029209	0.039436	0.030121	0.035417	0.060271	0.044228	0.049027	0.032036	0.035943	0.064876	0.051417	0.038989	0.029995	0.07465	0.17505	0.15223	0.043516	0.03706	0.044839	0.0053923	0.002371	0.0087376	0.012125	0.0048943	0.0030574	0.0028693	0.0066718	0.005509	0.0020376	0.0026742	0.0012656	0.23147	0.21319	0.24283	0.22987	0.1383	-0.12241	0.13293	0.11918	0.09742	-0.034559	0.13335	0.13278	0.13788	0.13633	0.1368	-0.13809	0.14141	-0.11433	0.14084	0.13959	0.13781	0.14132	0.12891	0.13184	0.033982	0.13599	-0.13685	0.1378	0.12545	-0.040825	-0.020356	0.13688	-0.12281	0.14142	0.12581	0.080606	0.17228	0.17371	0.28287	0.21238	-0.017281	6.2842e-05	0.038271	0.0081515	1.6126	320.5
0.007042	0.13997	0.19497	0.20808	0.18201	0.21067	0.23449	0.34102	0.40654	0.44289	0.4058	0.26093	0.28602	0.10391	0.12759	0.032731	0.024317	0.023059	0.017025	0.027469	0.027908	0.01752	0.028638	0.033559	0.041203	0.052997	0.043426	0.051327	0.047531	0.022045	0.024993	0.033853	0.034396	0.44289	0.21917	0.10983	-0.10934	0.042768	0.25926	0.36244	0.50074	0.66493	0.77468	0.33437	0.19468	0.35251	0.37017	0.59238	0.062265	0.087109	0.079627	0.087508	0.093015	0.11148	0.16135	0.19369	0.21059	0.19301	0.095378	0.13596	0.049412	0.060689	0.014772	0.0059569	0.0047182	0.0020622	0.0043228	0.004906	0.0011209	0.0049333	0.006052	0.008006	0.0040502	0.0042777	0.010918	0.00198	0.0062285	0.00087833	0.0035986	0.0033351	0.23659	0.33373	0.24047	0.27861	0.00037251	0.13774	0.12597	0.12718	0.11996	0.14123	0.1409	0.13848	0.14102	0.14063	0.10596	0.14134	0.14091	0.14053	0.095094	0.080203	0.078681	-0.10986	0.12056	0.12932	-0.1183	0.043982	-0.062186	0.044782	0.11723	-0.045263	0.13392	0.12642	0.14138	-0.022891	-0.059216	-0.011452	0.2853	0.15093	0.31678	0.24954	0.026624	-0.036034	0.046394	0.0049478	1.4764	224
0.0084053	0.21051	0.21652	0.26405	0.26301	0.30111	0.41718	0.37532	0.33756	0.3754	0.27684	0.33601	0.41424	0.27218	0.089277	0.041899	0.026233	0.032393	0.018601	0.022128	0.026546	0.038187	0.045177	0.030341	0.033952	0.041179	0.035275	0.049028	0.037781	0.033612	0.030091	0.041512	0.039403	0.41718	0.17103	0.097259	-0.073768	0.048113	0.19761	0.26365	0.34823	0.44518	0.51594	0.49531	0.11281	0.20716	0.24754	0.26814	0.081744	0.10151	0.096229	0.13107	0.11135	0.058547	0.054316	0.097292	0.11284	0.12569	0.092729	0.10389	0.12092	0.040604	0.0039729	0.001403	0.0041989	0.0026428	0.0050015	0.004845	0.007846	0.0037022	0.0018449	0.0030973	0.011144	0.011841	0.0023172	0.0061958	0.0021398	0.0043451	6.561e-05	0.010122	0.20351	0.29644	0.22431	0.24795	0.12925	0.14086	0.087107	0.071603	-0.015682	-0.078375	0.07778	-0.025375	0.12287	0.13183	0.14119	0.069427	0.11711	0.14088	-0.060666	0.13692	-0.14109	0.13337	-0.12686	-0.064122	0.092934	0.13766	-0.044663	-0.0064121	-0.14119	0.11992	-0.072254	0.14116	0.042693	-0.11995	0.12146	0.1039	0.34695	0.21178	0.28909	0.28813	0.064032	-0.0068089	0.028251	0.031102	1.5454	360.5
0.0067619	0.17283	0.16551	0.39352	0.22208	0.17719	0.36656	0.2293	0.19289	0.14573	0.22409	0.26795	0.162	0.070612	0.029635	0.021353	0.023485	0.014792	0.01814	0.019037	0.034845	0.022273	0.020837	0.032237	0.035031	0.041942	0.036507	0.037125	0.038548	0.038459	0.034047	0.029101	0.029582	0.39352	0.086497	0.048332	-0.038166	0.031864	0.10851	0.17045	0.2632	0.38142	0.4292	0.41406	0.17077	0.25623	0.30225	0.30445	0.0072752	0.054305	0.13776	0.035617	0.034426	0.15532	0.076593	0.067908	0.069674	0.074254	0.032532	0.016155	0.014963	0.0040745	0.0060562	0.0035366	0.0010188	0.0049576	0.00087695	0.0013905	0.003039	0.0072122	0.0023269	0.0062899	0.0066943	0.0095191	0.0032051	0.0022044	0.0077833	0.011293	0.0021574	0.0012872	0.21808	0.25077	0.23282	0.23505	0.019833	-0.11314	-0.10775	-0.016774	0.018989	0.10954	0.14142	-0.14041	0.13411	0.049604	-0.082307	0.037101	0.12271	-0.064328	0.13942	-0.084907	0.12689	0.12596	-0.14134	0.13719	0.069072	0.14126	0.12777	-0.10863	-0.14122	0.11113	-0.12604	0.13735	0.14131	0.14124	-0.14007	-0.14034	0.41158	0.28064	0.34541	0.34056	0.10405	0.020847	0.050075	0.052366	1.3073	312
0.0086297	0.19147	0.15851	0.25978	0.24579	0.27466	0.38597	0.28223	0.23183	0.26332	0.26485	0.20983	0.16521	0.21112	0.1025	0.055226	0.031509	0.022963	0.01574	0.020129	0.024642	0.013624	0.0231	0.02313	0.034857	0.043774	0.041732	0.042206	0.037057	0.033292	0.025176	0.024012	0.035404	0.38597	0.1356	0.066686	-0.068917	0.049344	0.15589	0.20592	0.26935	0.34148	0.39479	0.31667	0.17417	0.3479	0.31592	0.29197	0.064393	0.041897	0.029842	0.04824	0.060983	0.18748	0.13488	0.10919	0.080518	0.062287	0.086436	0.08009	0.032827	0.016927	0.0026568	0.0097284	0.011115	0.006433	0.0044192	0.0064864	0.0025962	0.0057464	0.0037781	0.0067174	0.018417	0.017746	0.0053998	0.0019762	0.0015058	0.005645	0.0039913	0.0048199	0.19213	0.24998	0.20512	0.2194	-0.14136	-0.13652	0.031712	0.12945	-0.053149	0.11492	0.13458	0.1201	0.041267	0.0082151	0.11294	0.11726	0.04558	-0.03554	-0.13986	0.051725	0.11911	0.017222	0.057983	-0.0023573	0.11157	0.046132	-0.0418	0.064154	0.10806	0.11177	0.0067485	0.13298	-0.028022	-0.13948	0.12621	0.098362	0.30077	0.20084	0.391	0.29247	0.04784	-0.0080675	0.11146	0.040691	1.5056	180.5
0.0079792	0.090565	0.12094	0.12407	0.15474	0.17904	0.28311	0.3819	0.25278	0.28004	0.1858	0.19107	0.22082	0.35339	0.4165	0.35701	0.26889	0.25701	0.21999	0.18394	0.19781	0.17554	0.048506	0.026355	0.035817	0.037861	0.033277	0.038896	0.033585	0.029785	0.023757	0.028165	0.027942	0.4165	0.096932	0.059192	-0.037741	0.046087	0.11297	0.15331	0.20586	0.26689	0.31029	0.6651	0.11376	0.43914	0.45403	0.48129	0.057686	0.039016	0.03751	0.016386	0.0078608	0.15988	0.19773	0.12021	0.077584	0.059688	0.042539	0.03707	0.075048	0.040198	0.028513	0.027498	0.017593	0.015071	0.015175	0.021114	0.014507	0.0032397	0.0027231	0.0015057	0.0072097	0.008544	0.0023265	0.00067188	0.0029598	0.0073433	0.0037582	0.00882	0.26629	0.28715	0.25524	0.27064	-0.029636	0.027421	-0.087762	-0.12853	0.072954	-0.027498	0.048222	0.14085	0.036071	0.13789	0.096426	0.12011	-0.11826	-0.062173	0.13318	0.13728	0.1399	0.14141	0.14057	0.14084	0.12842	-0.086566	0.12973	0.075912	-0.1242	0.14125	-0.1141	0.13358	-0.13702	-0.14042	-0.058723	0.14132	0.26621	0.12328	0.19484	0.19046	0.020276	-0.04521	-0.010276	-0.016726	1.5589	240
0.0086697	0.30155	0.33413	0.26931	0.26481	0.30216	0.34545	0.2155	0.24729	0.23099	0.26266	0.26324	0.22526	0.27195	0.24013	0.15418	0.14501	0.059244	0.030072	0.019566	0.022334	0.033808	0.040583	0.031323	0.028186	0.036069	0.047836	0.038871	0.035542	0.033907	0.023127	0.032568	0.035964	0.34545	0.14257	0.059031	-0.083539	0.045794	0.16637	0.22636	0.30468	0.39583	0.46034	0.57083	0.15575	0.68627	0.41895	0.39448	0.10578	0.11162	0.088297	0.063686	0.084239	0.17316	0.03327	0.12153	0.055743	0.014458	0.12543	0.086028	0.12939	0.071248	0.016961	0.019134	0.021826	0.0078438	0.0081737	0.0092849	0.014831	0.0098574	0.0017655	0.0076333	0.0063378	0.0034857	0.013209	0.0031452	0.0054874	0.0035076	0.005834	0.001497	0.23685	0.26042	0.18544	0.23214	0.13878	-0.14068	-0.13284	-0.11363	-0.098609	0.080027	0.068922	0.10147	0.013468	0.11896	0.13841	0.1029	0.1402	0.0020772	-0.13486	-0.068542	0.12073	0.12913	0.13452	0.14139	0.096151	0.11184	-0.031129	-0.1394	-0.05384	-0.13715	0.1361	-0.13601	-0.14115	-0.090459	0.13565	-0.14004	0.24393	0.1305	0.18172	0.20019	0.0079017	-0.040766	-0.022161	-0.012045	1.5665	280
0.0063344	0.33816	0.16432	0.29778	0.2479	0.84238	0.51908	0.16935	0.029955	0.24318	0.3657	0.39455	0.052546	0.63709	0.58301	0.03595	0.12817	0.34703	0.025252	0.017666	0.027631	0.037593	0.041141	0.075388	0.057331	0.10875	0.097157	0.081093	0.071602	0.059601	0.06216	0.066439	0.080011	0.84238	0.22479	0.12513	-0.099665	0.037487	0.273	0.40212	0.58408	0.80774	0.93459	0.20052	0.12335	0.30626	0.30994	0.34354	0.0029338	0.014834	0.10897	0.049409	0.088757	0.041421	0.012037	0.005856	0.11602	0.17409	0.18784	0.023073	0.30312	0.27733	0.014309	0.061017	0.16501	0.0097887	0.0030723	0.0044416	0.010059	0.0062507	0.021669	0.024615	0.053562	0.0163	0.015687	0.012839	0.016038	0.0068906	0.014188	0.003655	0.027417	0.17523	0.054404	0.11949	0.12052	-0.093044	-0.00094829	0.11468	-0.13875	-0.12863	-0.080413	-0.14112	0.13681	0.13948	0.13941	0.13081	0.14021	0.1405	0.08933	0.13952	0.14103	0.088621	0.072082	0.12287	-0.059148	-0.067174	0.058937	0.072056	0.099012	0.020119	-0.13759	0.041693	0.026796	-0.084178	0.14087	0.13548	0.11323	0.32311	0.42742	0.61416	-0.016755	0.057819	0.16375	0.34056	1.0921	152
0.0061107	0.18323	0.14401	0.3001	0.25471	0.84525	0.51883	0.16934	0.029917	0.24453	0.36698	0.39562	0.052454	0.63718	0.58285	0.035812	0.1279	0.34719	0.025149	0.017621	0.027679	0.037332	0.040862	0.07502	0.057784	0.10893	0.096587	0.080015	0.072461	0.059361	0.063058	0.067407	0.08159	0.84525	0.20619	0.10913	-0.097059	0.038303	0.24934	0.36414	0.52462	0.72081	0.83575	0.18333	0.077809	0.25727	0.25188	0.24073	0.0050776	0.0424	0.097424	0.10162	0.40475	0.24724	0.080644	0.01457	0.098821	0.12749	0.078117	0.00624	0.032678	0.034123	0.0060869	0.0063672	0.011598	0.0071919	0.0032184	0.0040824	0.0059467	0.0043811	0.0060235	0.01124	0.020734	0.021657	0.031476	0.02796	0.022048	0.017484	0.0041984	0.018951	0.027778	0.19307	0.048685	0.12586	-0.034971	0.090591	0.027796	0.14046	0.13216	0.1382	0.13905	0.11185	0.14141	0.1404	0.13936	0.13566	0.079114	0.10773	0.051051	0.13686	-0.040977	0.11382	-0.13414	-0.12889	-0.09025	-0.031988	0.10488	0.066741	0.037424	0.043797	0.073655	0.1368	0.074784	0.13765	0.095152	0.1329	0.087527	0.58411	0.40486	0.96479	-0.0031901	0.30976	0.14811	0.96003	0.78243	192
0.0073682	0.6956	0.14856	0.18971	0.1204	0.079672	0.069499	0.084223	0.07375	0.27564	0.85311	0.5931	0.26988	0.3292	0.12312	0.046268	0.080471	0.027332	0.032782	0.030704	0.046734	0.041413	0.076516	0.10892	0.083587	0.10544	0.12156	0.1321	0.14571	0.074602	0.088008	0.093385	0.099388	0.85311	0.21143	0.10953	-0.1019	0.040074	0.25338	0.36348	0.51477	0.69759	0.81137	0.30677	0.073393	0.21206	0.20926	0.20062	0.12968	0.007688	0.040455	0.039781	0.019381	0.017736	0.033902	0.034185	0.13107	0.40712	0.28274	0.12831	0.1565	0.058522	0.021993	0.038264	0.0034115	0.0012904	0.0054492	0.01209	0.013303	0.020445	0.0072501	0.018466	0.018635	0.027839	0.013152	0.002177	0.023452	0.011561	0.011073	0.0046827	0.046024	0.19123	0.078539	0.13153	0.021572	-0.069707	0.13488	0.13583	0.080628	0.11612	0.11957	0.13295	0.14093	0.13641	0.13777	0.14117	0.14128	0.14142	0.14141	0.14099	-0.035315	0.055062	0.067327	0.13022	0.079027	0.13084	0.028332	-0.063779	-0.14112	0.04493	0.043852	0.13971	0.067549	0.10604	0.071272	0.13572	0.052169	0.56786	0.57392	0.82637	-0.047892	0.28168	0.35451	0.72361	1.0274	336
0.0099357	0.55245	0.3809	0.26611	0.29584	0.31584	0.37235	0.48547	0.43986	0.56717	0.66205	0.48399	0.25771	0.24958	0.16403	0.10324	0.056317	0.070259	0.038109	0.067705	0.072977	0.042826	0.051819	0.071678	0.095918	0.14013	0.097486	0.098385	0.068025	0.080612	0.072857	0.089443	0.079179	0.66205	0.14463	0.047186	-0.097442	0.046991	0.1679	0.22612	0.30136	0.38825	0.45081	0.68229	0.070176	0.22754	0.23753	0.21126	0.20219	0.064238	0.047402	0.047187	0.05401	0.080796	0.06958	0.064764	0.27427	0.24449	0.17003	0.11818	0.035931	0.01709	0.012585	0.0087809	0.010967	0.014891	0.010494	0.0065261	0.0058749	0.0076439	0.013247	0.012242	0.0094246	0.014076	0.0197	0.0010128	0.021	0.0064917	0.016745	0.011096	0.12509	0.17659	0.043263	0.13376	0.035213	-0.065775	0.13597	0.017646	-0.078354	-0.037991	0.077851	-0.12565	0.12022	0.017159	-0.0068821	0.093719	-0.019423	0.052018	0.028731	0.067606	-0.10675	0.081682	-0.062597	0.062111	0.11887	-0.074958	0.10101	-0.061739	-0.14084	-0.11406	-0.12898	0.14022	0.13005	-0.13502	0.13518	0.13993	0.55478	0.43021	0.16844	0.59412	0.30823	0.1264	0.017728	0.32177	1.3482	432
0.0074125	0.17261	0.22988	0.35743	0.24334	0.32716	0.26148	0.39574	0.41352	0.28072	0.37332	0.28987	0.23976	0.28656	0.14211	0.064896	0.04244	0.039695	0.018718	0.019295	0.036167	0.035406	0.020392	0.033419	0.024498	0.032951	0.047764	0.037332	0.045296	0.044716	0.027351	0.022235	0.026227	0.41352	0.062856	0.038345	-0.024512	0.040712	0.07509	0.10704	0.15069	0.20322	0.23653	0.52656	0.10199	0.2294	0.23847	0.25378	0.039542	0.043552	0.08016	0.068086	0.051105	0.042325	0.19632	0.2151	0.022155	0.033158	0.02071	0.020427	0.02498	0.01775	0.030854	0.0025806	0.00087084	0.0005954	0.00216	0.0054001	0.0068898	0.0019676	0.0066351	0.00057385	0.005101	0.0025783	0.0010448	0.0038173	0.0024008	0.00078302	0.0039824	0.0016036	0.18375	0.19492	0.19051	0.18996	-0.090448	-0.13797	-0.068012	-0.12372	-0.13135	-0.076114	0.091078	0.043946	-0.039967	-0.11366	0.10374	0.11779	0.13989	0.032363	0.14112	-0.11839	0.083602	-0.13488	-0.08941	-0.043568	0.12302	0.14073	-0.1339	-0.14039	0.14138	-0.14136	-0.024042	0.070189	0.11258	0.04785	0.032868	-0.12433	0.46853	0.39054	0.40817	0.42022	0.16147	0.086398	0.12792	0.12226	1.1927	320.5
0.0099366	0.41774	0.4015	0.31232	0.34057	0.32006	0.45445	0.38124	0.1357	0.213	0.14781	0.21869	0.23174	0.21365	0.064255	0.034271	0.030163	0.05823	0.037211	0.026039	0.022858	0.033386	0.030684	0.032452	0.042306	0.056117	0.061869	0.053916	0.036344	0.029652	0.031275	0.041473	0.030762	0.45445	0.17717	0.092858	-0.08431	0.053538	0.20039	0.25626	0.32485	0.40073	0.45823	0.31354	0.14776	0.33602	0.36893	0.36507	0.13887	0.15495	0.096061	0.046299	0.049937	0.21868	0.18222	0.064516	0.10152	0.069469	0.021622	0.021036	0.058533	0.024204	0.0098892	0.0046572	0.0039292	0.00459	0.0039158	0.011174	0.0095727	0.006812	0.0099916	0.013367	0.018805	0.0083365	0.0071298	0.0070066	0.0039233	0.0031139	0.0063753	0.0095801	0.13961	0.23989	0.15118	0.18716	0.098714	0.12836	0.14127	0.11036	0.14105	0.12619	0.13443	0.14111	0.13799	0.13842	-0.052233	-0.060096	0.14128	0.14053	0.11296	-0.1018	-0.12382	-0.053871	-0.1163	0.073041	-0.080035	-0.13034	0.0090058	0.03332	0.087379	0.14139	-0.089704	0.11846	-0.14142	0.11859	0.13521	0.13794	0.41414	0.32387	0.45564	0.43166	0.1041	0.051678	0.14223	0.13821	1.1818	280.5
0.0091787	0.17242	0.15673	0.32999	0.38835	0.47036	0.22459	0.30166	0.27265	0.4137	0.45858	0.37123	0.225	0.358	0.18592	0.024115	0.021553	0.0188	0.014942	0.041088	0.040633	0.02594	0.016972	0.029169	0.040296	0.034919	0.029553	0.031309	0.034411	0.029001	0.033361	0.034446	0.023355	0.47036	0.057854	0.04277	-0.015083	0.041151	0.068966	0.097896	0.13725	0.18447	0.2148	0.66823	0.11686	0.265	0.27205	0.28536	0.069189	0.045743	0.081872	0.073731	0.11537	0.1291	0.1219	0.08876	0.08794	0.11045	0.065459	0.050355	0.090245	0.037186	0.0040268	0.0015544	0.0023418	0.0043041	0.0013683	0.004373	0.003975	0.0059248	0.0014735	0.0026167	0.006501	0.0094291	0.0023845	0.0072163	0.0044755	0.0055264	0.0025357	0.0088057	0.15277	0.19691	0.20672	0.18915	-0.13077	-0.077332	0.12811	0.14119	0.12438	-0.030959	0.00070618	-0.007105	0.039291	0.14116	0.094397	0.071016	0.14139	0.14062	-0.11235	-0.093435	-0.12976	0.096461	0.12357	-0.086051	0.14027	0.14076	-0.0047963	0.1295	0.017936	-0.12177	-0.10443	0.13866	-0.047061	-0.053966	-0.0079692	-0.10766	0.58457	0.44312	0.33854	0.43717	0.29012	0.17346	0.088197	0.16206	1.1583	320.5
0.0045553	0.080029	0.064274	0.057932	0.040034	0.085007	0.10581	0.1281	0.59944	0.75879	0.88505	0.81348	0.28169	0.055055	0.048061	0.060491	0.078462	0.042032	0.11625	0.022213	0.025848	0.03769	0.077546	0.078111	0.061536	0.074592	0.10303	0.079406	0.070489	0.060847	0.066127	0.067086	0.061098	0.88505	0.2764	0.14007	-0.13633	0.027915	0.35603	0.58931	0.95592	1.4345	1.5535	0.1974	0.0404	0.36952	0.35348	0.35626	0.017041	0.012638	0.0060281	0.018778	0.040447	0.050299	0.060908	0.28528	0.36193	0.40699	0.38245	0.13393	0.026221	0.023017	0.028793	0.036841	0.020107	0.053698	0.010732	0.012243	0.017837	0.0056921	0.0075735	0.013034	0.035991	0.012501	0.018705	0.0062126	0.0022473	0.0099832	0.0058388	0.012237	0.032363	0.2546	0.038612	0.16311	0.085715	0.04386	-0.076115	0.12178	0.14016	0.1413	0.14109	0.13987	0.13706	0.13407	0.13912	0.14111	0.1389	0.13202	0.13969	0.14048	0.13342	0.14141	0.12136	0.133	0.13054	0.0018374	0.065086	0.026905	0.12289	0.13828	0.0035376	0.14113	0.097355	0.12625	0.064457	0.10435	0.11801	0.443	0.15532	0.83822	-0.036121	0.1102	-0.0052841	0.57745	0.62346	384.5
0.0080328	0.20576	0.21211	0.14782	0.13569	0.084094	0.07786	0.070102	0.0681	0.21073	0.56332	0.81134	0.69239	0.50695	0.37165	0.61331	0.71207	0.51748	0.52097	0.81349	0.89043	0.66475	0.58013	0.16082	0.10241	0.13896	0.16809	0.20075	0.12672	0.10333	0.085148	0.11239	0.087571	0.89043	0.58088	0.30555	-0.27534	0.065292	0.63149	0.74636	0.87625	1.009	1.1037	0.19271	0.081357	0.19967	0.5937	0.55098	0.04024	0.056253	0.065767	0.025322	0.038337	0.039918	0.024783	0.013334	0.086479	0.2683	0.38598	0.32951	0.24125	0.17684	0.29178	0.33888	0.24608	0.24782	0.38701	0.42348	0.31626	0.21667	0.032246	0.019396	0.016554	0.080334	0.051192	0.012619	0.008223	0.012147	0.011596	0.0056078	0.034114	0.30301	0.03205	0.22357	-0.11466	-0.075661	-0.023351	-0.11604	0.079974	0.057464	0.012498	-0.075499	0.14081	0.13889	0.14034	0.13992	0.13994	0.1401	0.14033	0.13991	0.14089	0.14046	0.14033	0.14072	0.14027	0.14088	0.12314	-0.14112	-0.12888	0.13454	0.087736	0.12809	0.068724	-0.074064	0.055298	-0.088213	0.052409	0.13234	-0.0847	0.4528	-0.029986	-0.035849	-0.03663	0.1332	1.3031	126
0.0078494	0.088039	0.070614	0.088607	0.10919	0.087724	0.295	0.66979	0.81145	0.85462	0.77355	0.81841	0.73879	0.6331	0.3258	0.11856	0.066985	0.019414	0.014894	0.02158	0.04212	0.044557	0.06424	0.063646	0.085615	0.14103	0.14856	0.14884	0.081453	0.089451	0.079064	0.08145	0.093683	0.85462	0.29265	0.16625	-0.1264	0.048053	0.33823	0.45148	0.5966	0.76299	0.88438	0.26198	0.12968	0.12338	0.11521	0.21084	0.0086266	0.010726	0.0050502	0.0069867	0.011443	0.020104	0.10346	0.1701	0.3007	0.37503	0.39456	0.32351	0.24394	0.11806	0.032596	0.031959	0.0064207	0.0034696	0.0091116	0.020067	0.01284	0.010402	0.003438	0.014566	0.024841	0.015033	0.035309	0.017647	0.0021	0.0077005	0.011715	0.013443	0.035596	0.27248	0.063303	0.17683	-0.093851	0.11029	0.14136	-0.097248	-0.010011	-0.12175	-0.003542	0.050018	0.097421	0.11717	0.12386	0.11978	0.12374	0.13221	0.10901	0.13671	0.12243	0.13083	0.097863	0.13849	0.1092	0.12688	-0.064981	-0.027576	0.14135	0.04719	0.13904	-0.14139	-0.046413	0.12102	-0.059347	-0.10557	0.13076	0.3418	0.16077	0.67328	-0.036774	0.048794	-0.0098575	0.37584	0.96072	189.5
